 Love_out_fail_model                                                              REF PER =   1.0 SECS


  LEVEL    RADIUS        RHO         VPV         VPH         VSV         VSH         ETA         QMU         QKAP
    0 S  724   0.4185262        66.61051        15.01265        3.516965        647.7114      -0.4638034E-08
    0 S  725   0.4190785        66.69842        14.99286        3.517500        647.7358      -0.4614629E-08
    0 S  726   0.4196310        66.78634        14.97312        3.518035        647.7599      -0.4592316E-08
    0 S  727   0.4201835        66.87428        14.95343        3.518568        647.7837      -0.4570465E-08
    0 S  728   0.4207361        66.96222        14.93379        3.519099        647.8071      -0.4549698E-08
    0 S  729   0.4212887        67.05019        14.91420        3.519629        647.8303      -0.4528759E-08
    0 S  730   0.4218415        67.13816        14.89466        3.520158        647.8531      -0.4508268E-08
    0 S  731   0.4223943        67.22615        14.87516        3.520685        647.8756      -0.4487581E-08
    0 S  732   0.4229473        67.31415        14.85572        3.521211        647.8978      -0.4469214E-08
    0 S  733   0.4235003        67.40216        14.83632        3.521736        647.9197      -0.4450048E-08
    0 S  734   0.4240534        67.49019        14.81697        3.522259        647.9413      -0.4430697E-08
    0 S  735   0.4246065        67.57823        14.79767        3.522781        647.9626      -0.4412387E-08
    0 S  736   0.4251598        67.66628        14.77841        3.523301        647.9837      -0.4394502E-08
    0 S  737   0.4257131        67.75435        14.75920        3.523820        648.0044      -0.4377036E-08
    0 S  738   0.4262665        67.84243        14.74004        3.524337        648.0249      -0.4359986E-08
    0 S  739   0.4268200        67.93052        14.72092        3.524854        648.0451      -0.4342694E-08
    0 S  740   0.4273736        68.01862        14.70186        3.525368        648.0650      -0.4327095E-08
    0 S  741   0.4279273        68.10674        14.68283        3.525882        648.0847      -0.4311269E-08
    0 S  742   0.4284810        68.19487        14.66386        3.526393        648.1041      -0.4294361E-08
    0 S  743   0.4290348        68.28302        14.64493        3.526904        648.1232      -0.4279923E-08
    0 S  744   0.4295887        68.37117        14.62605        3.527413        648.1422      -0.4264002E-08
    0 S  745   0.4301427        68.45934        14.60721        3.527921        648.1608      -0.4250973E-08
    0 S  746   0.4306968        68.54752        14.58842        3.528427        648.1792      -0.4237046E-08
    0 S  747   0.4312509        68.63572        14.56967        3.528932        648.1974      -0.4223531E-08
    0 S  748   0.4318051        68.72392        14.55097        3.529436        648.2153      -0.4209790E-08
    0 S  749   0.4323594        68.81214        14.53232        3.529938        648.2330      -0.4197381E-08
    0 S  750   0.4329138        68.90037        14.51371        3.530439        648.2505      -0.4183760E-08
    0 S  751   0.4334683        68.98862        14.49514        3.530938        648.2678      -0.4172959E-08
    0 S  752   0.4340228        69.07687        14.47663        3.531437        648.2848      -0.4160719E-08
    0 S  753   0.4345774        69.16514        14.45815        3.531933        648.3016      -0.4149956E-08
    0 S  754   0.4351321        69.25342        14.43972        3.532429        648.3182      -0.4137819E-08
    0 S  755   0.4356869        69.34172        14.42133        3.532923        648.3346      -0.4127877E-08
    0 S  756   0.4362417        69.43002        14.40299        3.533415        648.3507      -0.4118499E-08
    0 S  757   0.4367966        69.51834        14.38469        3.533907        648.3667      -0.4108094E-08
    0 S  758   0.4373516        69.60667        14.36644        3.534396        648.3825      -0.4098574E-08
    0 S  759   0.4379067        69.69502        14.34823        3.534885        648.3981      -0.4089399E-08
    0 S  760   0.4384619        69.78337        14.33006        3.535372        648.4135      -0.4080516E-08
    0 S  761   0.4390171        69.87174        14.31194        3.535858        648.4286      -0.4072954E-08
    0 S  762   0.4395724        69.96012        14.29386        3.536342        648.4436      -0.4064362E-08
    0 S  763   0.4401278        70.04851        14.27582        3.536826        648.4585      -0.4055909E-08
    0 S  764   0.4406832        70.13691        14.25783        3.537307        648.4731      -0.4049059E-08
    0 S  765   0.4412388        70.22533        14.23988        3.537788        648.4875      -0.4041901E-08
    0 S  766   0.4417944        70.31376        14.22197        3.538267        648.5018      -0.4035752E-08
    0 S  767   0.4423500        70.40220        14.20410        3.538745        648.5159      -0.4029195E-08
    0 S  768   0.4429058        70.49065        14.18628        3.539221        648.5299      -0.4022815E-08
    0 S  769   0.4434616        70.57911        14.16850        3.539696        648.5436      -0.4017547E-08
    0 S  770   0.4440175        70.66759        14.15076        3.540170        648.5572      -0.4011403E-08
    0 S  771   0.4445735        70.75607        14.13306        3.540642        648.5707      -0.4005531E-08
    0 S  772   0.4451296        70.84457        14.11541        3.541114        648.5840      -0.4002034E-08
    0 S  773   0.4456857        70.93308        14.09779        3.541583        648.5971      -0.3996981E-08
    0 S  774   0.4462419        71.02160        14.08022        3.542052        648.6100      -0.3992041E-08
    0 S  775   0.4467982        71.11014        14.06269        3.542519        648.6229      -0.3988676E-08
    0 S  776   0.4473545        71.19868        14.04520        3.542985        648.6355      -0.3984908E-08
    0 S  777   0.4479110        71.28724        14.02776        3.543449        648.6481      -0.3981813E-08
    0 S  778   0.4484674        71.37581        14.01035        3.543912        648.6604      -0.3978714E-08
    0 S  779   0.4490240        71.46439        13.99298        3.544374        648.6727      -0.3975910E-08
    0 S  780   0.4495807        71.55298        13.97566        3.544835        648.6848      -0.3973329E-08
    0 S  781   0.4501374        71.64159        13.95837        3.545294        648.6967      -0.3971307E-08
    0 S  782   0.4506941        71.73020        13.94113        3.545752        648.7086      -0.3968736E-08
    0 S  783   0.4512510        71.81883        13.92393        3.546209        648.7203      -0.3967666E-08
    0 S  784   0.4518079        71.90747        13.90676        3.546664        648.7318      -0.3966416E-08
    0 S  785   0.4523649        71.99612        13.88964        3.547118        648.7433      -0.3965969E-08
    0 S  786   0.4529220        72.08478        13.87255        3.547571        648.7546      -0.3964526E-08
    0 S  787   0.4534791        72.17345        13.85551        3.548023        648.7658      -0.3963141E-08
    0 S  788   0.4540364        72.26213        13.83851        3.548473        648.7768      -0.3963719E-08
    0 S  789   0.4545936        72.35082        13.82154        3.548922        648.7878      -0.3963235E-08
    0 S  790   0.4551510        72.43953        13.80462        3.549369        648.7986      -0.3964779E-08
    0 S  791   0.4557084        72.52825        13.78773        3.549816        648.8093      -0.3965365E-08
    0 S  792   0.4562659        72.61697        13.77088        3.550261        648.8200      -0.3966221E-08
    0 S  793   0.4568235        72.70571        13.75408        3.550705        648.8304      -0.3966617E-08
    0 S  794   0.4573811        72.79446        13.73731        3.551147        648.8408      -0.3968003E-08
    0 S  795   0.4579388        72.88322        13.72058        3.551589        648.8511      -0.3970392E-08
    0 S  796   0.4584966        72.97200        13.70389        3.552029        648.8613      -0.3970592E-08
    0 S  797   0.4590544        73.06078        13.68723        3.552468        648.8714      -0.3973742E-08
    0 S  798   0.4596123        73.14957        13.67062        3.552905        648.8813      -0.3976177E-08
    0 S  799   0.4601703        73.23838        13.65404        3.553341        648.8912      -0.3978271E-08
    0 S  800   0.4607284        73.32719        13.63751        3.553776        648.9010      -0.3982586E-08
    0 S  801   0.4612865        73.41602        13.62101        3.554210        648.9107      -0.3985797E-08
    0 S  802   0.4618446        73.50486        13.60454        3.554643        648.9202      -0.3988490E-08
    0 S  803   0.4624029        73.59371        13.58812        3.555074        648.9297      -0.3992202E-08
    0 S  804   0.4629612        73.68257        13.57173        3.555504        648.9391      -0.3995356E-08
    0 S  805   0.4635196        73.77144        13.55538        3.555933        648.9485      -0.4000380E-08
    0 S  806   0.4640781        73.86032        13.53907        3.556360        648.9577      -0.4004842E-08
    0 S  807   0.4646366        73.94921        13.52280        3.556787        648.9668      -0.4008601E-08
    0 S  808   0.4651952        74.03811        13.50656        3.557212        648.9759      -0.4013506E-08
    0 S  809   0.4657538        74.12702        13.49036        3.557636        648.9848      -0.4019705E-08
    0 S  810   0.4663125        74.21594        13.47419        3.558058        648.9937      -0.4025147E-08
    0 S  811   0.4668713        74.30488        13.45807        3.558480        649.0026      -0.4030832E-08
    0 S  812   0.4674302        74.39382        13.44198        3.558900        649.0113      -0.4036153E-08
    0 S  813   0.4679891        74.48278        13.42592        3.559319        649.0200      -0.4042921E-08
    0 S  814   0.4685481        74.57174        13.40991        3.559737        649.0285      -0.4050159E-08
    0 S  815   0.4691071        74.66072        13.39392        3.560153        649.0370      -0.4055964E-08
    0 S  816   0.4696662        74.74970        13.37798        3.560569        649.0455      -0.4062840E-08
    0 S  817   0.4702254        74.83870        13.36207        3.560983        649.0539      -0.4069952E-08
    0 S  818   0.4707847        74.92771        13.34620        3.561396        649.0622      -0.4077296E-08
    0 S  819   0.4713440        75.01672        13.33036        3.561808        649.0704      -0.4085734E-08
    0 S  820   0.4719033        75.10575        13.31456        3.562218        649.0786      -0.4093549E-08
    0 S  821   0.4724628        75.19479        13.29879        3.562628        649.0867      -0.4101594E-08
    0 S  822   0.4730223        75.28383        13.28306        3.563036        649.0947      -0.4108994E-08
    0 S  823   0.4735818        75.37289        13.26737        3.563443        649.1027      -0.4118373E-08
    0 S  824   0.4741415        75.46196        13.25171        3.563849        649.1106      -0.4126219E-08
    0 S  825   0.4747012        75.55104        13.23609        3.564254        649.1184      -0.4135173E-08
    0 S  826   0.4752609        75.64013        13.22050        3.564657        649.1262      -0.4143826E-08
    0 S  827   0.4758208        75.72922        13.20494        3.565060        649.1340      -0.4153756E-08
    0 S  828   0.4763806        75.81833        13.18942        3.565461        649.1417      -0.4163384E-08
    0 S  829   0.4769406        75.90745        13.17394        3.565861        649.1493      -0.4173236E-08
    0 S  830   0.4775006        75.99658        13.15849        3.566260        649.1569      -0.4184225E-08
    0 S  831   0.4780607        76.08572        13.14307        3.566657        649.1644      -0.4192985E-08
    0 S  832   0.4786208        76.17487        13.12769        3.567054        649.1719      -0.4204122E-08
    0 S  833   0.4791810        76.26402        13.11234        3.567449        649.1793      -0.4214859E-08
    0 S  834   0.4797413        76.35319        13.09703        3.567843        649.1866      -0.4226749E-08
    0 S  835   0.4803016        76.44237        13.08175        3.568237        649.1940      -0.4236989E-08
    0 S  836   0.4808620        76.53156        13.06651        3.568628        649.2012      -0.4248381E-08
    0 S  837   0.4814224        76.62075        13.05129        3.569019        649.2085      -0.4259990E-08
    0 S  838   0.4819829        76.70996        13.03612        3.569409        649.2157      -0.4271044E-08
    0 S  839   0.4825435        76.79918        13.02097        3.569797        649.2228      -0.4283856E-08
    0 S  840   0.4831041        76.88841        13.00586        3.570185        649.2299      -0.4296112E-08
    0 S  841   0.4836648        76.97764        12.99079        3.570571        649.2370      -0.4307741E-08
    0 S  842   0.4842255        77.06689        12.97574        3.570956        649.2440      -0.4322240E-08
    0 S  843   0.4847863        77.15614        12.96073        3.571340        649.2509      -0.4334163E-08
    0 S  844   0.4853472        77.24541        12.94575        3.571723        649.2579      -0.4348256E-08
    0 S  845   0.4859081        77.33468        12.93081        3.572105        649.2648      -0.4360594E-08
    0 S  846   0.4864691        77.42397        12.91590        3.572486        649.2716      -0.4375119E-08
    0 S  847   0.4870302        77.51326        12.90102        3.572865        649.2785      -0.4388868E-08
    0 S  848   0.4875913        77.60256        12.88617        3.573244        649.2852      -0.4401315E-08
    0 S  849   0.4881525        77.69188        12.87136        3.573621        649.2920      -0.4415987E-08
    0 S  850   0.4887137        77.78120        12.85658        3.573997        649.2987      -0.4430865E-08
    0 S  851   0.4892750        77.87053        12.84183        3.574372        649.3054      -0.4444392E-08
    0 S  852   0.4898363        77.95987        12.82711        3.574747        649.3121      -0.4459729E-08
    0 S  853   0.4903977        78.04922        12.81243        3.575120        649.3187      -0.4474727E-08
    0 S  854   0.4909592        78.13858        12.79778        3.575491        649.3253      -0.4490447E-08
    0 S  855   0.4915207        78.22795        12.78316        3.575862        649.3319      -0.4505342E-08
    0 S  856   0.4920823        78.31733        12.76857        3.576232        649.3384      -0.4520960E-08
    0 S  857   0.4926439        78.40671        12.75401        3.576601        649.3449      -0.4536784E-08
    0 S  858   0.4932056        78.49611        12.73948        3.576968        649.3514      -0.4552813E-08
    0 S  859   0.4937674        78.58551        12.72499        3.577335        649.3578      -0.4569048E-08
    0 S  860   0.4943292        78.67493        12.71053        3.577700        649.3643      -0.4585487E-08
    0 S  861   0.4948910        78.76435        12.69610        3.578064        649.3707      -0.4602132E-08
    0 S  862   0.4954529        78.85379        12.68170        3.578428        649.3771      -0.4618980E-08
    0 S  863   0.4960149        78.94323        12.66733        3.578790        649.3834      -0.4636032E-08
    0 S  864   0.4965770        79.03268        12.65299        3.579151        649.3897      -0.4653288E-08
    0 S  865   0.4971391        79.12214        12.63869        3.579511        649.3961      -0.4671288E-08
    0 S  866   0.4977012        79.21161        12.62441        3.579870        649.4024      -0.4688409E-08
    0 S  867   0.4982634        79.30109        12.61017        3.580228        649.4086      -0.4706274E-08
    0 S  868   0.4988257        79.39057        12.59595        3.580585        649.4149      -0.4724342E-08
    0 S  869   0.4993880        79.48007        12.58177        3.580941        649.4211      -0.4742611E-08
    0 S  870   0.4999504        79.56957        12.56762        3.581296        649.4273      -0.4761083E-08
    0 S  871   0.5005128        79.65909        12.55350        3.581650        649.4335      -0.4780310E-08
    0 S  872   0.5010753        79.74861        12.53940        3.582003        649.4397      -0.4798631E-08
    0 S  873   0.5016378        79.83814        12.52534        3.582354        649.4459      -0.4817707E-08
    0 S  874   0.5022004        79.92768        12.51131        3.582705        649.4520      -0.4836984E-08
    0 S  875   0.5027631        80.01723        12.49731        3.583055        649.4581      -0.4857026E-08
    0 S  876   0.5033258        80.10679        12.48334        3.583404        649.4643      -0.4876141E-08
    0 S  877   0.5038885        80.19635        12.46940        3.583751        649.4704      -0.4896021E-08
    0 S  878   0.5044514        80.28593        12.45548        3.584098        649.4764      -0.4916101E-08
    0 S  879   0.5050142        80.37551        12.44160        3.584444        649.4825      -0.4936382E-08
    0 S  880   0.5055772        80.46510        12.42775        3.584788        649.4886      -0.4956863E-08
    0 S  881   0.5061401        80.55470        12.41392        3.585132        649.4946      -0.4977544E-08
    0 S  882   0.5067032        80.64431        12.40013        3.585475        649.5007      -0.4998425E-08
    0 S  883   0.5072662        80.73393        12.38637        3.585816        649.5067      -0.5019506E-08
    0 S  884   0.5078294        80.82356        12.37263        3.586157        649.5127      -0.5040787E-08
    0 S  885   0.5083926        80.91319        12.35892        3.586496        649.5187      -0.5062267E-08
    0 S  886   0.5089558        81.00284        12.34525        3.586835        649.5247      -0.5083948E-08
    0 S  887   0.5095191        81.09249        12.33160        3.587173        649.5307      -0.5105828E-08
    0 S  888   0.5100825        81.18215        12.31798        3.587509        649.5367      -0.5127907E-08
    0 S  889   0.5106459        81.27182        12.30439        3.587845        649.5427      -0.5150188E-08
    0 S  890   0.5112093        81.36149        12.29083        3.588180        649.5486      -0.5172667E-08
    0 S  891   0.5117728        81.45118        12.27729        3.588514        649.5546      -0.5195346E-08
    0 S  892   0.5123364        81.54087        12.26379        3.588846        649.5605      -0.5218224E-08
    0 S  893   0.5129000        81.63057        12.25031        3.589178        649.5665      -0.5241303E-08
    0 S  894   0.5134637        81.72028        12.23686        3.589509        649.5724      -0.5264581E-08
    0 S  895   0.5140274        81.81000        12.22344        3.589839        649.5784      -0.5288058E-08
    0 S  896   0.5145912        81.89973        12.21005        3.590168        649.5843      -0.5311735E-08
    0 S  897   0.5151550        81.98946        12.19669        3.590496        649.5902      -0.5335612E-08
    0 S  898   0.5157189        82.07921        12.18335        3.590823        649.5962      -0.5359688E-08
    0 S  899   0.5162828        82.16896        12.17005        3.591149        649.6021      -0.5383966E-08
    0 S  900   0.5168468        82.25872        12.15677        3.591474        649.6080      -0.5408444E-08
    0 S  901   0.5174108        82.34849        12.14351        3.591798        649.6139      -0.5433121E-08
    0 S  902   0.5179749        82.43826        12.13029        3.592121        649.6198      -0.5457998E-08
    0 S  903   0.5185390        82.52805        12.11709        3.592443        649.6257      -0.5483074E-08
    0 S  904   0.5191032        82.61784        12.10392        3.592765        649.6316      -0.5508354E-08
    0 S  905   0.5196674        82.70764        12.09078        3.593085        649.6375      -0.5533832E-08
    0 S  906   0.5202317        82.79745        12.07767        3.593405        649.6435      -0.5559511E-08
    0 S  907   0.5207960        82.88726        12.06458        3.593723        649.6494      -0.5585388E-08
    0 S  908   0.5213604        82.97708        12.05152        3.594041        649.6553      -0.5611467E-08
    0 S  909   0.5219248        83.06692        12.03849        3.594357        649.6612      -0.5637747E-08
    0 S  910   0.5224893        83.15676        12.02548        3.594673        649.6671      -0.5664232E-08
    0 S  911   0.5230538        83.24660        12.01250        3.594988        649.6730      -0.5690926E-08
    0 S  912   0.5236184        83.33646        11.99955        3.595302        649.6789      -0.5717786E-08
    0 S  913   0.5241830        83.42632        11.98662        3.595615        649.6848      -0.5744871E-08
    0 S  914   0.5247477        83.51619        11.97373        3.595927        649.6907      -0.5772157E-08
    0 S  915   0.5253124        83.60607        11.96085        3.596238        649.6967      -0.5799645E-08
    0 S  916   0.5258772        83.69596        11.94801        3.596548        649.7026      -0.5827334E-08
    0 S  917   0.5264420        83.78585        11.93519        3.596858        649.7085      -0.5855227E-08
    0 S  918   0.5270069        83.87575        11.92240        3.597166        649.7144      -0.5883327E-08
    0 S  919   0.5275718        83.96566        11.90963        3.597474        649.7204      -0.5911632E-08
    0 S  920   0.5281368        84.05558        11.89689        3.597780        649.7263      -0.5940148E-08
    0 S  921   0.5287018        84.14551        11.88418        3.598086        649.7323      -0.5968833E-08
    0 S  922   0.5292669        84.23544        11.87149        3.598391        649.7382      -0.5997744E-08
    0 S  923   0.5298320        84.32538        11.85883        3.598695        649.7442      -0.6026859E-08
    0 S  924   0.5303971        84.41533        11.84619        3.598998        649.7501      -0.6056179E-08
    0 S  925   0.5309624        84.50528        11.83358        3.599301        649.7561      -0.6085705E-08
    0 S  926   0.5315276        84.59525        11.82100        3.599602        649.7620      -0.6115440E-08
    0 S  927   0.5320929        84.68522        11.80844        3.599902        649.7680      -0.6145384E-08
    0 S  928   0.5326583        84.77519        11.79590        3.600202        649.7740      -0.6175537E-08
    0 S  929   0.5332236        84.86518        11.78340        3.600501        649.7800      -0.6205879E-08
    0 S  930   0.5337891        84.95517        11.77091        3.600799        649.7860      -0.6236440E-08
    0 S  931   0.5343546        85.04517        11.75846        3.601096        649.7920      -0.6267152E-08
    0 S  932   0.5349201        85.13518        11.74603        3.601392        649.7980      -0.6298118E-08
    0 S  933   0.5354857        85.22520        11.73362        3.601687        649.8040      -0.6329293E-08
    0 S  934   0.5360513        85.31522        11.72124        3.601982        649.8100      -0.6360678E-08
    0 S  935   0.5366170        85.40525        11.70888        3.602275        649.8161      -0.6392272E-08
    0 S  936   0.5371827        85.49529        11.69655        3.602568        649.8221      -0.6424078E-08
    0 S  937   0.5377485        85.58533        11.68425        3.602860        649.8282      -0.6456082E-08
    0 S  938   0.5383143        85.67538        11.67196        3.603151        649.8342      -0.6488303E-08
    0 S  939   0.5388802        85.76544        11.65971        3.603441        649.8403      -0.6520735E-08
    0 S  940   0.5394461        85.85551        11.64748        3.603731        649.8464      -0.6553335E-08
    0 S  941   0.5400120        85.94558        11.63527        3.604019        649.8525      -0.6586180E-08
    0 S  942   0.5405780        86.03566        11.62309        3.604307        649.8586      -0.6619241E-08
    0 S  943   0.5411440        86.12575        11.61093        3.604594        649.8647      -0.6652512E-08
    0 S  944   0.5417101        86.21584        11.59880        3.604880        649.8708      -0.6685989E-08
    0 S  945   0.5422763        86.30595        11.58669        3.605165        649.8769      -0.6719683E-08
    0 S  946   0.5428424        86.39606        11.57460        3.605450        649.8830      -0.6753592E-08
    0 S  947   0.5434087        86.48617        11.56254        3.605733        649.8892      -0.6787713E-08
    0 S  948   0.5439749        86.57630        11.55051        3.606016        649.8954      -0.6822046E-08
    0 S  949   0.5445412        86.66643        11.53849        3.606298        649.9015      -0.6856567E-08
    0 S  950   0.5451076        86.75656        11.52651        3.606579        649.9077      -0.6891324E-08
    0 S  951   0.5456740        86.84671        11.51454        3.606860        649.9139      -0.6926298E-08
    0 S  952   0.5462404        86.93686        11.50260        3.607139        649.9201      -0.6961487E-08
    0 S  953   0.5468069        87.02702        11.49068        3.607418        649.9263      -0.6996891E-08
    0 S  954   0.5473734        87.11719        11.47879        3.607696        649.9326      -0.7032516E-08
    0 S  955   0.5479400        87.20736        11.46692        3.607973        649.9388      -0.7068355E-08
    0 S  956   0.5485066        87.29754        11.45508        3.608249        649.9451      -0.7104395E-08
    0 S  957   0.5490733        87.38772        11.44325        3.608525        649.9513      -0.7140666E-08
    0 S  958   0.5496400        87.47792        11.43146        3.608800        649.9576      -0.7177153E-08
    0 S  959   0.5502067        87.56812        11.41968        3.609074        649.9639      -0.7213862E-08
    0 S  960   0.5507735        87.65832        11.40793        3.609347        649.9702      -0.7250790E-08
    0 S  961   0.5513403        87.74854        11.39620        3.609619        649.9765      -0.7287937E-08
    0 S  962   0.5519072        87.83876        11.38450        3.609891        649.9829      -0.7325304E-08
    0 S  963   0.5524741        87.92899        11.37281        3.610162        649.9892      -0.7362894E-08
    0 S  964   0.5530411        88.01922        11.36116        3.610432        649.9956      -0.7400694E-08
    0 S  965   0.5536081        88.10946        11.34952        3.610701        650.0019      -0.7438719E-08
    0 S  966   0.5541751        88.19971        11.33791        3.610970        650.0083      -0.7476974E-08
    0 S  967   0.5547422        88.28996        11.32632        3.611238        650.0147      -0.7515455E-08
    0 S  968   0.5553093        88.38022        11.31475        3.611505        650.0211      -0.7554154E-08
    0 S  969   0.5558765        88.47049        11.30320        3.611771        650.0276      -0.7593080E-08
    0 S  970   0.5564437        88.56077        11.29168        3.612036        650.0340      -0.7632223E-08
    0 S  971   0.5570110        88.65105        11.28018        3.612301        650.0405      -0.7671596E-08
    0 S  972   0.5575782        88.74133        11.26871        3.612565        650.0470      -0.7711193E-08
    0 S  973   0.5581456        88.83163        11.25725        3.612828        650.0534      -0.7751019E-08
    0 S  974   0.5587130        88.92193        11.24582        3.613091        650.0599      -0.7791069E-08
    0 S  975   0.5592804        89.01224        11.23441        3.613352        650.0665      -0.7831351E-08
    0 S  976   0.5598478        89.10255        11.22302        3.613613        650.0730      -0.7871857E-08
    0 S  977   0.5604153        89.19287        11.21166        3.613874        650.0796      -0.7912546E-08
    0 S  978   0.5609829        89.28320        11.20032        3.614133        650.0861      -0.7953507E-08
    0 S  979   0.5615505        89.37353        11.18900        3.614392        650.0927      -0.7994697E-08
    0 S  980   0.5621181        89.46387        11.17770        3.614650        650.0993      -0.8036121E-08
    0 S  981   0.5626857        89.55422        11.16642        3.614907        650.1059      -0.8077774E-08
    0 S  982   0.5632534        89.64457        11.15517        3.615164        650.1125      -0.8119658E-08
    0 S  983   0.5638212        89.73493        11.14393        3.615419        650.1192      -0.8161778E-08
    0 S  984   0.5643890        89.82529        11.13272        3.615675        650.1259      -0.8204129E-08
    0 S  985   0.5649568        89.91566        11.12153        3.615929        650.1325      -0.8246712E-08
    0 S  986   0.5655246        90.00604        11.11037        3.616183        650.1392      -0.8289505E-08
    0 S  987   0.5660925        90.09643        11.09922        3.616436        650.1459      -0.8332559E-08
    0 S  988   0.5666605        90.18682        11.08809        3.616688        650.1527      -0.8375849E-08
    0 S  989   0.5672285        90.27721        11.07699        3.616939        650.1594      -0.8419372E-08
    0 S  990   0.5677965        90.36762        11.06591        3.617190        650.1662      -0.8463132E-08
    0 S  991   0.5683646        90.45803        11.05485        3.617440        650.1729      -0.8507133E-08
    0 S  992   0.5689326        90.54844        11.04381        3.617689        650.1797      -0.8551370E-08
    0 S  993   0.5695008        90.63887        11.03279        3.617938        650.1866      -0.8595845E-08
    0 S  994   0.5700690        90.72929        11.02180        3.618186        650.1934      -0.8640558E-08
    0 S  995   0.5706372        90.81973        11.01082        3.618433        650.2002      -0.8685492E-08
    0 S  996   0.5712054        90.91017        10.99987        3.618680        650.2071      -0.8730686E-08
    0 S  997   0.5717737        91.00062        10.98894        3.618926        650.2140      -0.8776121E-08
    0 S  998   0.5723421        91.09107        10.97802        3.619171        650.2209      -0.8821799E-08
    0 S  999   0.5729104        91.18153        10.96713        3.619415        650.2278      -0.8867719E-08
    0 S 1000   0.5734788        91.27199        10.95626        3.619659        650.2347      -0.8913885E-08
    0 S 1001   0.5740473        91.36246        10.94541        3.619902        650.2417      -0.8960295E-08
    0 S 1002   0.5746158        91.45294        10.93459        3.620145        650.2486      -0.9006949E-08
    0 S 1003   0.5751843        91.54342        10.92378        3.620386        650.2556      -0.9053849E-08
    0 S 1004   0.5757529        91.63391        10.91299        3.620628        650.2626      -0.9100982E-08
    0 S 1005   0.5763215        91.72441        10.90222        3.620868        650.2697      -0.9148375E-08
    0 S 1006   0.5768901        91.81491        10.89148        3.621108        650.2767      -0.9196015E-08
    0 S 1007   0.5774588        91.90542        10.88075        3.621347        650.2838      -0.9243904E-08
    0 S 1008   0.5780275        91.99593        10.87005        3.621585        650.2908      -0.9292043E-08
    0 S 1009   0.5785962        92.08645        10.85936        3.621823        650.2979      -0.9340434E-08
    0 S 1010   0.5791650        92.17698        10.84870        3.622060        650.3050      -0.9389074E-08
    0 S 1011   0.5797338        92.26751        10.83805        3.622296        650.3122      -0.9437959E-08
    0 S 1012   0.5803027        92.35804        10.82743        3.622532        650.3193      -0.9487103E-08
    0 S 1013   0.5808716        92.44859        10.81682        3.622767        650.3265      -0.9536501E-08
    0 S 1014   0.5814405        92.53914        10.80624        3.623001        650.3337      -0.9586151E-08
    0 S 1015   0.5820095        92.62969        10.79567        3.623235        650.3409      -0.9636058E-08
    0 S 1016   0.5825785        92.72025        10.78513        3.623468        650.3481      -0.9686221E-08
    0 S 1017   0.5831476        92.81082        10.77461        3.623700        650.3554      -0.9736639E-08
    0 S 1018   0.5837166        92.90139        10.76410        3.623932        650.3626      -0.9787311E-08
    0 S 1019   0.5842858        92.99197        10.75362        3.624163        650.3699      -0.9838244E-08
    0 S 1020   0.5848549        93.08255        10.74315        3.624394        650.3772      -0.9889436E-08
    0 S 1021   0.5854241        93.17314        10.73271        3.624624        650.3845      -0.9940887E-08
    0 S 1022   0.5859933        93.26374        10.72228        3.624853        650.3919      -0.9992598E-08
    0 S 1023   0.5865626        93.35434        10.71188        3.625081        650.3992      -0.1004457E-07
    0 S 1024   0.5871319        93.44494        10.70149        3.625309        650.4066      -0.1009681E-07
    0 S 1025   0.5877012        93.53556        10.69112        3.625537        650.4140      -0.1014930E-07
    0 S 1026   0.5882706        93.62617        10.68077        3.625763        650.4214      -0.1020207E-07
    0 S 1027   0.5888400        93.71680        10.67045        3.625989        650.4288      -0.1025509E-07
    0 S 1028   0.5894094        93.80743        10.66014        3.626215        650.4363      -0.1030838E-07
    0 S 1029   0.5899789        93.89806        10.64985        3.626440        650.4438      -0.1036194E-07
    0 S 1030   0.5905484        93.98870        10.63958        3.626664        650.4513      -0.1041577E-07
    0 S 1031   0.5911180        94.07935        10.62933        3.626887        650.4588      -0.1046986E-07
    0 S 1032   0.5916876        94.17000        10.61909        3.627110        650.4663      -0.1052422E-07
    0 S 1033   0.5922572        94.26066        10.60888        3.627333        650.4739      -0.1057885E-07
    0 S 1034   0.5928268        94.35132        10.59869        3.627554        650.4814      -0.1063375E-07
    0 S 1035   0.5933965        94.44199        10.58851        3.627775        650.4890      -0.1068893E-07
    0 S 1036   0.5939662        94.53266        10.57835        3.627996        650.4966      -0.1074438E-07
    0 S 1037   0.5945360        94.62334        10.56822        3.628216        650.5042      -0.1080010E-07
    0 S 1038   0.5951058        94.71403        10.55810        3.628435        650.5119      -0.1085609E-07
    0 S 1039   0.5956756        94.80472        10.54800        3.628653        650.5196      -0.1091236E-07
    0 S 1040   0.5962455        94.89541        10.53792        3.628871        650.5272      -0.1096890E-07
    0 S 1041   0.5968154        94.98611        10.52785        3.629089        650.5350      -0.1102572E-07
    0 S 1042   0.5973853        95.07682        10.51781        3.629306        650.5427      -0.1108281E-07
    0 S 1043   0.5979552        95.16753        10.50779        3.629522        650.5504      -0.1114019E-07
    0 S 1044   0.5985252        95.25825        10.49778        3.629738        650.5582      -0.1119784E-07
    0 S 1045   0.5990953        95.34897        10.48779        3.629953        650.5660      -0.1125578E-07
